,transaction_date,ticker,amount,sell_date,weight,gain,holding_time,type_y,party,name,region,sector
539,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
540,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
541,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
542,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
543,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
544,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
545,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
546,2015-02-26,PAA,"$15,001 - $50,000",2015-08-07,8000.5,-0.2883300122952987,162.0,sen,Republican,"David A Perdue , Jr",SE,Energy
547,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
548,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
549,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
550,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
551,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
552,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
553,2015-03-12,CIT,"$1,001 - $15,000",2015-08-31,8000.5,-0.0346666971842447,172.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
554,2015-05-06,SYY,"$15,001 - $50,000",2019-09-30,8000.5,1.2073950189409204,1608.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
555,2015-04-02,KO,"$1,001 - $15,000",2016-04-11,32500.5,0.1415928780315262,375.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
556,2016-02-17,EPD,"$15,001 - $50,000",2017-03-23,8000.5,0.1714285289644096,400.0,sen,Republican,"David A Perdue , Jr",SE,Energy
557,2016-04-22,MPLX,"$1,001 - $15,000",2016-07-06,75000.5,-0.0447400655279157,75.0,sen,Republican,"David A Perdue , Jr",SE,Energy
558,2016-05-05,FE,"$1,001 - $15,000",2016-08-16,8000.5,-0.0325276098831514,103.0,sen,Republican,"David A Perdue , Jr",SE,Utilities
559,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
560,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
561,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
562,2016-07-06,ETP,"$50,001 - $100,000",2016-12-12,8000.5,-0.0005222051739447,159.0,sen,Republican,"David A Perdue , Jr",SE,none
563,2016-02-17,EPD,"$15,001 - $50,000",2017-03-23,8000.5,0.1714285289644096,400.0,sen,Republican,"David A Perdue , Jr",SE,Energy
564,2016-01-20,PG,"$15,001 - $50,000",2017-02-08,32500.5,0.1648424066749906,385.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
565,2016-01-20,PG,"$15,001 - $50,000",2017-02-08,32500.5,0.1648424066749906,385.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
566,2016-02-17,MOS,"$1,001 - $15,000",2016-10-05,75000.5,-0.0090908912716256,231.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
567,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
568,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
569,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
570,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
571,2016-10-05,SPY,"$50,001 - $100,000",2016-11-07,8000.5,-0.0115012332707404,33.0,sen,Republican,"David A Perdue , Jr",SE,none
572,2016-10-05,SPY,"$50,001 - $100,000",2016-11-07,8000.5,-0.0115012332707404,33.0,sen,Republican,"David A Perdue , Jr",SE,none
573,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
574,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
575,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
576,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
577,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
578,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
579,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
580,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
581,2016-07-06,ETP,"$50,001 - $100,000",2016-12-12,8000.5,-0.0005222051739447,159.0,sen,Republican,"David A Perdue , Jr",SE,none
582,2016-02-17,EPD,"$15,001 - $50,000",2017-03-23,8000.5,0.1714285289644096,400.0,sen,Republican,"David A Perdue , Jr",SE,Energy
583,2016-02-17,EPD,"$15,001 - $50,000",2017-03-23,8000.5,0.1714285289644096,400.0,sen,Republican,"David A Perdue , Jr",SE,Energy
584,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
585,2016-01-20,PG,"$15,001 - $50,000",2017-02-08,32500.5,0.1648424066749906,385.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
586,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
587,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
588,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
589,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
590,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
591,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
592,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
593,2016-12-16,ENB,"$1,001 - $15,000",2018-01-30,8000.5,-0.1435551008529461,410.0,sen,Republican,"David A Perdue , Jr",SE,Energy
594,2016-02-17,EPD,"$15,001 - $50,000",2017-03-23,8000.5,0.1714285289644096,400.0,sen,Republican,"David A Perdue , Jr",SE,Energy
595,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
596,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
597,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
598,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
599,2016-04-27,AAPL,"$1,001 - $15,000",2018-11-01,8000.5,1.271723593477593,918.0,sen,Republican,"David A Perdue , Jr",SE,Technology
600,2016-04-27,AAPL,"$1,001 - $15,000",2018-11-01,8000.5,1.271723593477593,918.0,sen,Republican,"David A Perdue , Jr",SE,Technology
601,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
602,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
603,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
604,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
605,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
606,2016-04-27,AAPL,"$1,001 - $15,000",2018-11-01,8000.5,1.271723593477593,918.0,sen,Republican,"David A Perdue , Jr",SE,Technology
607,2016-11-18,EXR,"$15,001 - $50,000",2020-04-14,32500.5,0.3541991491296483,1243.0,sen,Republican,"David A Perdue , Jr",SE,Real Estate
608,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
609,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
610,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
611,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
612,2017-02-07,FEYE,"$1,001 - $15,000",2017-12-13,175000.5,0.2556255841899163,309.0,sen,Republican,"David A Perdue , Jr",SE,Technology
613,2017-02-07,FEYE,"$1,001 - $15,000",2017-12-13,175000.5,0.2556255841899163,309.0,sen,Republican,"David A Perdue , Jr",SE,Technology
614,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
615,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
616,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
617,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
618,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
619,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
620,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
621,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
622,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
623,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
624,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
625,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
626,2016-05-05,WBA,"$1,001 - $15,000",2017-08-15,32500.5,-0.0040510905323296,467.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
627,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
628,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
629,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
630,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
631,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
632,2016-11-08,WLK,"$1,001 - $15,000",2017-08-14,8000.5,0.3697315241252875,279.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
633,2016-04-27,AAPL,"$1,001 - $15,000",2018-11-01,8000.5,1.271723593477593,918.0,sen,Republican,"David A Perdue , Jr",SE,Technology
634,2016-05-05,WBA,"$1,001 - $15,000",2017-08-15,32500.5,-0.0040510905323296,467.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
635,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
636,2017-08-09,SLB,"$15,001 - $50,000",2017-09-13,32500.5,0.0218354000888872,35.0,sen,Republican,"David A Perdue , Jr",SE,Energy
637,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
638,2015-08-28,BAX,"$1,001 - $15,000",2020-04-14,32500.5,1.2774193548387096,1691.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
639,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
640,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
641,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
642,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
643,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
644,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
645,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
646,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
647,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
648,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
649,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
650,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
651,2016-06-27,BAC,"$1,001 - $15,000",2018-08-16,8000.5,1.5221673681157717,780.0,sen,Republican,"David A Perdue , Jr",SE,Financial Services
652,2016-04-22,LYV,"$1,001 - $15,000",2019-04-24,32500.5,2.035828890592488,1097.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
653,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
654,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
655,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
656,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
657,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
658,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
659,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
660,2015-09-02,GLW,"$1,001 - $15,000",2017-10-30,8000.5,0.8399058652150011,789.0,sen,Republican,"David A Perdue , Jr",SE,Technology
661,2016-03-22,QCOM,"$1,001 - $15,000",2017-11-07,32500.5,0.2322183373713245,595.0,sen,Republican,"David A Perdue , Jr",SE,Technology
662,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
663,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
664,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
665,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
666,2017-10-30,SLB,"$1,001 - $15,000",2018-12-20,32500.5,-0.4353454933972595,416.0,sen,Republican,"David A Perdue , Jr",SE,Energy
667,2016-03-22,QCOM,"$1,001 - $15,000",2017-11-07,32500.5,0.2322183373713245,595.0,sen,Republican,"David A Perdue , Jr",SE,Technology
668,2017-04-28,GM,"$1,001 - $15,000",2017-11-13,8000.5,0.2577944706270508,199.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
669,2017-03-14,WMT,"$1,001 - $15,000",2017-11-14,32500.5,0.2880372563006154,245.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
670,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
671,2017-10-26,AXTA,"$1,001 - $15,000",2017-11-30,8000.5,0.1171488947406039,35.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
672,2015-08-07,XOM,"$1,001 - $15,000",2017-12-13,32500.5,0.0818690715296186,859.0,sen,Republican,"David A Perdue , Jr",SE,Energy
673,2017-11-20,DISCA,"$1,001 - $15,000",2017-12-13,175000.5,0.1399769711832153,23.0,sen,Republican,"David A Perdue , Jr",SE,Communication Services
674,2017-02-07,FEYE,"$1,001 - $15,000",2017-12-13,175000.5,0.2556255841899163,309.0,sen,Republican,"David A Perdue , Jr",SE,Technology
675,2017-11-13,HBI,"$1,001 - $15,000",2017-12-13,175000.5,0.1045241953577335,30.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
676,2017-12-12,MOS,"$1,001 - $15,000",2017-12-13,175000.5,-0.0052376777745775,1.0,sen,Republican,"David A Perdue , Jr",SE,Basic Materials
677,2017-10-30,MRK,"$1,001 - $15,000",2017-12-13,175000.5,0.0402120801165245,44.0,sen,Republican,"David A Perdue , Jr",SE,Healthcare
678,2016-11-18,KHC,"$1,001 - $15,000",2017-12-26,32500.5,-0.0535562611695336,403.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
679,2015-05-06,SYY,"$15,001 - $50,000",2019-09-30,8000.5,1.2073950189409204,1608.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
680,2015-05-06,SYY,"$15,001 - $50,000",2019-09-30,8000.5,1.2073950189409204,1608.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
681,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
682,2015-05-06,SYY,"$15,001 - $50,000",2019-09-30,8000.5,1.2073950189409204,1608.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Defensive
683,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
684,2016-12-16,ENB,"$1,001 - $15,000",2018-01-30,8000.5,-0.1435551008529461,410.0,sen,Republican,"David A Perdue , Jr",SE,Energy
685,2017-09-01,TRP,"$1,001 - $15,000",2019-04-18,8000.5,-0.0802359515985795,594.0,sen,Republican,"David A Perdue , Jr",SE,Energy
686,2016-04-20,TRGP,"$1,001 - $15,000",2019-02-27,8000.5,0.0793860790505391,1043.0,sen,Republican,"David A Perdue , Jr",SE,Energy
687,2016-12-15,WMB,"$15,001 - $50,000",2020-02-19,8000.5,-0.2599588387364942,1161.0,sen,Republican,"David A Perdue , Jr",SE,Energy
688,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
689,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
690,2017-03-23,KMI,"$1,001 - $15,000",2018-06-21,8000.5,-0.1886524748502776,455.0,sen,Republican,"David A Perdue , Jr",SE,Energy
691,2017-12-13,SPY,"$100,001 - $250,000",2018-01-16,32500.5,0.0383130317552132,34.0,sen,Republican,"David A Perdue , Jr",SE,none
692,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
693,2017-08-24,URBN,"$1,001 - $15,000",2018-04-02,8000.5,0.8454999923706055,221.0,sen,Republican,"David A Perdue , Jr",SE,Consumer Cyclical
