,transaction_date,owner,ticker,type,amount,comment,senator,transaction_year,transaction_month,transaction_day,amount_lower,amount_upper,sell_date,weight,gain
729,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
730,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
731,2017-04-28,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,4,28,1001,15000,2017-11-13,8000.5,0.2577944706270508
732,2017-04-28,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,4,28,1001,15000,2017-11-13,8000.5,0.2577944706270508
733,2017-05-05,Joint,VSM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,5,5,1001,15000,2017-11-16,32500.5,
734,2017-04-28,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,4,28,1001,15000,2017-11-13,8000.5,0.2577944706270508
735,2017-05-05,Joint,VSM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,5,5,1001,15000,2017-11-16,32500.5,
736,2016-06-27,Joint,BAC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,6,27,1001,15000,2018-08-16,8000.5,1.5221673681157715
737,2016-06-27,Joint,BAC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,6,27,1001,15000,2018-08-16,8000.5,1.5221673681157715
738,2017-04-28,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,4,28,1001,15000,2017-11-13,8000.5,0.2577944706270508
739,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
740,2017-05-05,Joint,VSM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,5,5,1001,15000,2017-11-16,32500.5,
741,2017-04-28,Joint,GM,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2017,4,28,1001,15000,2017-11-13,8000.5,0.2577944706270508
742,2016-06-27,Joint,BAC,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,6,27,1001,15000,2018-08-16,8000.5,1.5221673681157715
743,2016-04-22,Joint,LYV,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2016,4,22,1001,15000,2019-04-24,32500.5,2.0358288905924873
744,2015-09-02,Joint,GLW,Purchase,"$1,001 - $15,000",--,"David A Perdue , Jr",2015,9,2,1001,15000,2017-10-30,8000.5,0.8399058652150011
