,last_name,first_name,middle_name,gender,type,party,state,district,senate_class,name
6845,Rhinock,Joseph,Lafayette,M,rep,Democrat,KY,6.0,,Joseph Lafayette Rhinock
6847,Russell,Gordon,James,M,rep,Democrat,TX,3.0,,Gordon James Russell
6848,Scott,Charles,Frederick,M,rep,Republican,KS,2.0,,Charles Frederick Scott
6849,Sheffield,William,Paine,M,rep,Republican,RI,1.0,,William Paine Sheffield
6850,Snapp,Howard,Malcolm,M,rep,Republican,IL,11.0,,Howard Malcolm Snapp
6851,Southwick,George,Newell,M,rep,Republican,NY,23.0,,George Newell Southwick
6852,Sperry,Nehemiah,Day,M,rep,Republican,CT,2.0,,Nehemiah Day Sperry
6853,Spight,Thomas,,M,rep,Democrat,MS,2.0,,Thomas Spight
6855,Sturgiss,George,Cookman,M,rep,Republican,WV,2.0,,George Cookman Sturgiss
6856,Swasey,John,Philip,M,rep,Republican,ME,2.0,,John Philip Swasey
6857,Tawney,James,Albertus,M,rep,Republican,MN,1.0,,James Albertus Tawney
6858,Tener,John,Kinley,M,rep,Republican,PA,24.0,,John Kinley Tener
6859,Thomas,Charles,Randolph,M,rep,Democrat,NC,3.0,,Charles Randolph Thomas
6860,Thomas,William,Aubrey,M,rep,Republican,OH,19.0,,William Aubrey Thomas
6862,Tirrell,Charles,Quincy,M,rep,Republican,MA,4.0,,Charles Quincy Tirrell
6863,Tou Velle,William,Ellsworth,M,rep,Democrat,OH,4.0,,William Ellsworth Tou Velle
6864,Wallace,Robert,Minor,M,rep,Democrat,AR,7.0,,Robert Minor Wallace
6865,Wanger,Irving,Price,M,rep,Republican,PA,8.0,,Irving Price Wanger
6866,Washburn,Charles,Grenfill,M,rep,Republican,MA,3.0,,Charles Grenfill Washburn
6867,Weisse,Charles,Herman,M,rep,Democrat,WI,6.0,,Charles Herman Weisse
6868,Wheeler,Nelson,Platt,M,rep,Republican,PA,28.0,,Nelson Platt Wheeler
6869,Wiley,William,Halsted,M,rep,Republican,NJ,8.0,,William Halsted Wiley
6870,Willett,William,Forte,M,rep,Democrat,NY,14.0,,William Forte Willett
6871,Young,Richard,,M,rep,Republican,NY,5.0,,Richard Young
6877,Akin,Theron,,M,rep,Progressive Republican,NY,25.0,,Theron Akin
6878,Ames,Butler,,M,rep,Republican,MA,5.0,,Butler Ames
6879,Anderson,Carl,Carey,M,rep,Democrat,OH,13.0,,Carl Carey Anderson
6880,Andrews,William,Henry,M,rep,Republican,NM,-1.0,,William Henry Andrews
6881,Andrus,John,Emory,M,rep,Republican,NY,19.0,,John Emory Andrus
6882,Ayres,Steven,Beckwith,M,rep,Democrat,NY,18.0,,Steven Beckwith Ayres
6883,Bates,Arthur,Laban,M,rep,Republican,PA,25.0,,Arthur Laban Bates
6884,Bingham,Henry,Harrison,M,rep,Republican,PA,1.0,,Henry Harrison Bingham
6885,Boehne,John,William,M,rep,Democrat,IN,1.0,,John William Boehne
6886,Bowman,Charles,Calvin,M,rep,Republican,PA,11.0,,Charles Calvin Bowman
6887,Bradley,Thomas,Wilson,M,rep,Republican,NY,20.0,,Thomas Wilson Bradley
6888,Brantley,William,Gordon,M,rep,Democrat,GA,11.0,,William Gordon Brantley
6890,Catlin,Theron,Ephron,M,rep,Republican,MO,11.0,,Theron Ephron Catlin
6894,Connell,Richard,Edward,M,rep,Democrat,NY,21.0,,Richard Edward Connell
6895,Cox,James,Middleton,M,rep,Democrat,OH,3.0,,James Middleton Cox
6896,Crumpacker,Edgar,Dean,M,rep,Republican,IN,10.0,,Edgar Dean Crumpacker
6897,Currier,Frank,Dunklee,M,rep,Republican,NH,2.0,,Frank Dunklee Currier
6898,Curry,George,,M,rep,Republican,NM,-1.0,,George Curry
6899,Dalzell,John,,M,rep,Republican,PA,30.0,,John Dalzell
6900,Daugherty,James,Alexander,M,rep,Democrat,MO,15.0,,James Alexander Daugherty
6901,De Forest,Henry,Schermerhorn,M,rep,Republican,NY,23.0,,Henry Schermerhorn De Forest
6902,Denver,Matthew,Rombach,M,rep,Democrat,OH,6.0,,Matthew Rombach Denver
6903,Dickson,William,Alexander,M,rep,Democrat,MS,7.0,,William Alexander Dickson
6904,Dodds,Francis,Henry,M,rep,Republican,MI,11.0,,Francis Henry Dodds
6905,Draper,William,Henry,M,rep,Republican,NY,22.0,,William Henry Draper
6906,Driscoll,Michael,Edward,M,rep,Republican,NY,29.0,,Michael Edward Driscoll
6907,Dwight,John,Wilbur,M,rep,Republican,NY,30.0,,John Wilbur Dwight
6908,Ellerbe,James,Edwin,M,rep,Democrat,SC,6.0,,James Edwin Ellerbe
6909,Evans,Lynden,,M,rep,Democrat,IL,9.0,,Lynden Evans
6910,Fornes,Charles,Vincent,M,rep,Democrat,NY,11.0,,Charles Vincent Fornes
6911,Foster,David,Johnson,M,rep,Republican,VT,1.0,,David Johnson Foster
6912,Gardner,John,James,M,rep,Republican,NJ,2.0,,John James Gardner
6914,Gill,Patrick,Francis,M,rep,Democrat,MO,11.0,,Patrick Francis Gill
6915,Gordon,George,Washington,M,rep,Democrat,TN,10.0,,George Washington Gordon
6916,Gould,Samuel,Wadsworth,M,rep,Democrat,ME,3.0,,Samuel Wadsworth Gould
6917,Gregg,Curtis,Hussey,M,rep,Democrat,PA,22.0,,Curtis Hussey Gregg
6918,Hamilton,John,M.,M,rep,Democrat,WV,4.0,,John M. Hamilton
6919,Hanna,Louis,Benjamin,M,rep,Republican,ND,-1.0,,Louis Benjamin Hanna
6920,Harris,Robert,Orr,M,rep,Republican,MA,14.0,,Robert Orr Harris
6921,Hartman,Jesse,Lee,M,rep,Republican,PA,19.0,,Jesse Lee Hartman
6922,Heald,William,Henry,M,rep,Republican,DE,0.0,,William Henry Heald
6923,Henry,Edward,Stevens,M,rep,Republican,CT,1.0,,Edward Stevens Henry
6924,Higgins,Edwin,Werter,M,rep,Republican,CT,3.0,,Edwin Werter Higgins
6925,Howland,Leonard,Paul,M,rep,Republican,OH,20.0,,Leonard Paul Howland
6926,Hubbard,Elbert,Hamilton,M,rep,Republican,IA,11.0,,Elbert Hamilton Hubbard
6927,Jackson,Fred,Schuyler,M,rep,Republican,KS,4.0,,Fred Schuyler Jackson
6929,Kendall,Nathan,Edward,M,rep,Republican,IA,6.0,,Nathan Edward Kendall
6931,Kipp,George,Washington,M,rep,Democrat,PA,14.0,,George Washington Kipp
6932,Kopp,Arthur,William,M,rep,Republican,WI,3.0,,Arthur William Kopp
6933,Lamb,John,,M,rep,Democrat,VA,3.0,,John Lamb
6934,Latta,James,Polk,M,rep,Democrat,NE,3.0,,James Polk Latta
6935,Lawrence,George,Pelton,M,rep,Republican,MA,1.0,,George Pelton Lawrence
6937,Legarda Y Tuason,Benito,,M,rep,,PI,0.0,,Benito Legarda Y Tuason
6938,Lindsay,George,Henry,M,rep,Democrat,NY,2.0,,George Henry Lindsay
6940,Littleton,Martin,Wiley,M,rep,Democrat,NY,1.0,,Martin Wiley Littleton
6941,Loudenslager,Henry,Clay,M,rep,Republican,NJ,1.0,,Henry Clay Loudenslager
6942,Macon,Robert,Bruce,M,rep,Democrat,AR,1.0,,Robert Bruce Macon
6943,Madison,Edmond,Haggard,M,rep,Republican,KS,7.0,,Edmond Haggard Madison
6944,Malby,George,Roland,M,rep,Republican,NY,26.0,,George Roland Malby
6946,Matthews,Charles,,M,rep,Republican,PA,24.0,,Charles Matthews
6947,Mays,Dannite,Hill,M,rep,Democrat,FL,3.0,,Dannite Hill Mays
6948,McCall,Samuel,Walker,M,rep,Republican,MA,8.0,,Samuel Walker McCall
6949,McCreary,George,Deardorff,M,rep,Republican,PA,6.0,,George Deardorff McCreary
6950,McHenry,John,Geiser,M,rep,Democrat,PA,16.0,,John Geiser McHenry
6951,McKinney,James,,M,rep,Republican,IL,14.0,,James McKinney
6952,McMorran,Henry,Gordon,M,rep,Republican,MI,7.0,,Henry Gordon McMorran
6953,Mitchell,Alexander,Clark,M,rep,Republican,KS,2.0,,Alexander Clark Mitchell
6954,Moon,Reuben,Osborne,M,rep,Republican,PA,4.0,,Reuben Osborne Moon
6955,Moore,John,Matthew,M,rep,Democrat,TX,8.0,,John Matthew Moore
6956,Morse,Elmer,Addison,M,rep,Republican,WI,10.0,,Elmer Addison Morse
6957,Needham,James,Carson,M,rep,Republican,CA,6.0,,James Carson Needham
6959,Nye,Frank,Mellen,M,rep,Republican,MN,5.0,,Frank Mellen Nye
6962,Olmsted,Marlin,Edgar,M,rep,Republican,PA,18.0,,Marlin Edgar Olmsted
6963,Parran,Thomas,,M,rep,Republican,MD,5.0,,Thomas Parran
6964,Pickett,Charles,Edgar,M,rep,Republican,IA,3.0,,Charles Edgar Pickett
6965,Pray,Charles,Nelson,M,rep,Republican,MT,1.0,,Charles Nelson Pray
6966,Prince,George,Washington,M,rep,Republican,IL,15.0,,George Washington Prince
6967,Pujo,Arsène,Paulin,M,rep,Democrat,LA,7.0,,Arsène Paulin Pujo
6968,Randell,Choice,Boswell,M,rep,Democrat,TX,4.0,,Choice Boswell Randell
6970,Redfield,William,Cox,M,rep,Democrat,NY,5.0,,William Cox Redfield
6971,Rees,Rollin,Raymond,M,rep,Republican,KS,5.0,,Rollin Raymond Rees
6972,Reyburn,William,Stuart,M,rep,Republican,PA,2.0,,William Stuart Reyburn
6973,Rucker,Atterson,Walden,M,rep,Democrat,CO,1.0,,Atterson Walden Rucker
6974,Simmons,James,Samuel,M,rep,Republican,NY,34.0,,James Samuel Simmons
6975,Smith,Sylvester,Clark,M,rep,Republican,CA,8.0,,Sylvester Clark Smith
6976,Smith,Walter,Inglewood,M,rep,Republican,IA,9.0,,Walter Inglewood Smith
6977,Speer,Peter,Moore,M,rep,Republican,PA,28.0,,Peter Moore Speer
6978,Stack,Edmund,John,M,rep,Democrat,IL,6.0,,Edmund John Stack
6979,Sulzer,William,,M,rep,Democrat,NY,10.0,,William Sulzer
6981,Sweet,Edwin,Forrest,M,rep,Democrat,MI,5.0,,Edwin Forrest Sweet
6982,Taylor,Edward,Livingston,M,rep,Republican,OH,12.0,,Edward Livingston Taylor
6983,Thayer,John,Alden,M,rep,Democrat,MA,3.0,,John Alden Thayer
6984,Thistlewood,Napoleon,Bonaparte,M,rep,Republican,IL,25.0,,Napoleon Bonaparte Thistlewood
6985,Turnbull,Robert,,M,rep,Democrat,VA,4.0,,Robert Turnbull
6986,Utter,George,Herbert,M,rep,Republican,RI,2.0,,George Herbert Utter
6987,Vreeland,Edward,Butterfield,M,rep,Republican,NY,37.0,,Edward Butterfield Vreeland
6988,Warburton,Stanton,,M,rep,Republican,WA,2.0,,Stanton Warburton
6990,Wedemeyer,William,Walter,M,rep,Republican,MI,2.0,,William Walter Wedemeyer
6991,Wickliffe,Robert,Charles,M,rep,Democrat,LA,6.0,,Robert Charles Wickliffe
6992,Wilson,William,Bauchop,M,rep,Democrat,PA,15.0,,William Bauchop Wilson
6993,Wood,Ira,Wells,M,rep,Republican,NJ,4.0,,Ira Wells Wood
6995,Young,Isaac,Daniel,M,rep,Republican,KS,6.0,,Isaac Daniel Young
7002,Ainey,William,David Blakeslee,M,rep,Republican,PA,14.0,,William David Blakeslee Ainey
7003,Ansberry,Timothy,Thomas,M,rep,Democrat,OH,5.0,,Timothy Thomas Ansberry
7004,Avis,Samuel,Brashear,M,rep,Republican,WV,3.0,,Samuel Brashear Avis
7006,Baker,Jacob,Thompson,M,rep,Democrat,NJ,2.0,,Jacob Thompson Baker
7007,Baltz,William,Nicolas,M,rep,Democrat,IL,22.0,,William Nicolas Baltz
7008,Bartholdt,Richard,,M,rep,Republican,MO,10.0,,Richard Bartholdt
7009,Bartlett,Charles,Lafayette,M,rep,Democrat,GA,6.0,,Charles Lafayette Bartlett
7010,Barton,Silas,Reynolds,M,rep,Republican,NE,5.0,,Silas Reynolds Barton
7011,Beall,James,Andrew,M,rep,Democrat,TX,5.0,,James Andrew Beall
7012,Bell,Charles,Webster,M,rep,Republican,CA,9.0,,Charles Webster Bell
7013,Borchers,Charles,Martin,M,rep,Democrat,IL,19.0,,Charles Martin Borchers
7014,Bowdle,Stanley,Eyre,M,rep,Democrat,OH,1.0,,Stanley Eyre Bowdle
7015,Bremner,Robert,Gunn,M,rep,Democrat,NJ,7.0,,Robert Gunn Bremner
7016,Brockson,Franklin,,M,rep,Democrat,DE,0.0,,Franklin Brockson
7017,Brown,Lathrop,,M,rep,Democrat,NY,1.0,,Lathrop Brown
7018,Bryan,James,Wesley,M,rep,Progressive,WA,-1.0,,James Wesley Bryan
7019,Burke,Charles,Henry,M,rep,Republican,SD,2.0,,Charles Henry Burke
7020,Burke,James,Francis,M,rep,Republican,PA,31.0,,James Francis Burke
7022,Burleson,Albert,Sidney,M,rep,Democrat,TX,10.0,,Albert Sidney Burleson
7023,Cantor,Jacob,Aaron,M,rep,Democrat,NY,20.0,,Jacob Aaron Cantor
7024,Carr,Wooda,Nicholas,M,rep,Democrat,PA,23.0,,Wooda Nicholas Carr
7025,Clancy,John,Richard,M,rep,Democrat,NY,35.0,,John Richard Clancy
7026,Clayton,Henry,De Lamar,M,rep,Democrat,AL,3.0,,Henry De Lamar Clayton
7027,Connolly,Maurice,,M,rep,Democrat,IA,3.0,,Maurice Connolly
7028,Covington,James,Harry,M,rep,Democrat,MD,1.0,,James Harry Covington
7029,Davis,John,William,M,rep,Democrat,WV,1.0,,John William Davis
7030,Deitrick,Frederick,Simpson,M,rep,Democrat,MA,8.0,,Frederick Simpson Deitrick
7031,Dershem,Franklin,Lewis,M,rep,Democrat,PA,17.0,,Franklin Lewis Dershem
7032,Difenderfer,Robert,Edward,M,rep,Democrat,PA,8.0,,Robert Edward Difenderfer
7033,Donohoe,Michael,,M,rep,Democrat,PA,5.0,,Michael Donohoe
7034,Donovan,Jeremiah,,M,rep,Democrat,CT,4.0,,Jeremiah Donovan
7035,Elder,James,Walter,M,rep,Democrat,LA,5.0,,James Walter Elder
7036,Faison,John,Miller,M,rep,Democrat,NC,3.0,,John Miller Faison
7037,Falconer,Jacob,Alexander,M,rep,Progressive,WA,-1.0,,Jacob Alexander Falconer
7038,Fergusson,Harvey,Butler,M,rep,Democrat,NM,1.0,,Harvey Butler Fergusson
7039,Fitzhenry,Louis,,M,rep,Democrat,IL,17.0,,Louis Fitzhenry
7040,Floyd,John,Charles,M,rep,Democrat,AR,3.0,,John Charles Floyd
7041,Fowler,Hiram,Robert,M,rep,Democrat,IL,24.0,,Hiram Robert Fowler
7042,Francis,William,Bates,M,rep,Democrat,OH,16.0,,William Bates Francis
7043,George,Henry,,M,rep,Democrat,NY,21.0,,Henry George
7044,Gill,Michael,Joseph,M,rep,Democrat,MO,12.0,,Michael Joseph Gill
7045,Gilmore,Edward,,M,rep,Democrat,MA,14.0,,Edward Gilmore
7046,Gittins,Robert,Henry,M,rep,Democrat,NY,40.0,,Robert Henry Gittins
7047,Goeke,John,Henry,M,rep,Democrat,OH,4.0,,John Henry Goeke
7049,Goodwin,Forrest,,M,rep,Republican,ME,3.0,,Forrest Goodwin
7050,Gorman,George,Edmund,M,rep,Democrat,IL,3.0,,George Edmund Gorman
7051,Graham,James,McMahon,M,rep,Democrat,IL,21.0,,James McMahon Graham
7052,Gudger,James,Madison,M,rep,Democrat,NC,10.0,,James Madison Gudger
7053,Hammond,Winfield,Scott,M,rep,Democrat,MN,2.0,,Winfield Scott Hammond
7054,Harris,Christopher,Columbus,M,rep,Democrat,AL,8.0,,Christopher Columbus Harris
7055,Harrison,Francis,Burton,M,rep,Democrat,NY,20.0,,Francis Burton Harrison
7057,Hinebaugh,William,Henry,M,rep,Progressive,IL,12.0,,William Henry Hinebaugh
7058,Hobson,Richmond,Pearson,M,rep,Democrat,AL,6.0,,Richmond Pearson Hobson
7060,Hoxworth,Stephen,Arnold,M,rep,Democrat,IL,15.0,,Stephen Arnold Hoxworth
7063,Johnson,Jacob,,M,rep,Republican,UT,-1.0,,Jacob Johnson
7066,Kennedy,William,,M,rep,Democrat,CT,5.0,,William Kennedy
7067,Kindel,George,John,M,rep,Democrat,CO,1.0,,George John Kindel
7068,Kinkead,Eugene,Francis,M,rep,Democrat,NJ,8.0,,Eugene Francis Kinkead
7069,Kirkpatrick,Sanford,,M,rep,Democrat,IA,6.0,,Sanford Kirkpatrick
7070,Knowland,Joseph,Russell,M,rep,Republican,CA,6.0,,Joseph Russell Knowland
7071,Konig,George,,M,rep,Democrat,MD,3.0,,George Konig
7072,Korbly,Charles,Alexander,M,rep,Democrat,IN,7.0,,Charles Alexander Korbly
7073,L’Engle,Claude,,M,rep,Democrat,FL,-1.0,,Claude L’Engle
7074,Lafferty,Abraham,Walter,M,rep,Republican,OR,3.0,,Abraham Walter Lafferty
7076,Langham,Jonathan,Nicholas,M,rep,Republican,PA,27.0,,Jonathan Nicholas Langham
7077,Lee,Robert,Emmett,M,rep,Democrat,PA,12.0,,Robert Emmett Lee
7078,Legaré,George,Swinton,M,rep,Democrat,SC,-1.0,,George Swinton Legaré
7079,Levy,Jefferson,Monroe,M,rep,Democrat,NY,14.0,,Jefferson Monroe Levy
7080,Lewis,Fred,Ewing,M,rep,Republican,PA,-1.0,,Fred Ewing Lewis
7081,Lindquist,Francis,Oscar,M,rep,Republican,MI,11.0,,Francis Oscar Lindquist
7082,Logue,James,Washington,M,rep,Democrat,PA,6.0,,James Washington Logue
7083,MacDonald,William,Josiah,M,rep,Progressive,MI,12.0,,William Josiah MacDonald
7084,Maguire,John,Arthur,M,rep,Democrat,NE,1.0,,John Arthur Maguire
7085,Mahan,Bryan,Francis,M,rep,Democrat,CT,2.0,,Bryan Francis Mahan
7086,Manahan,James,,M,rep,Republican,MN,-1.0,,James Manahan
7087,Martin,Eben,Wever,M,rep,Republican,SD,3.0,,Eben Wever Martin
7088,Martin,Lewis,J.,M,rep,Democrat,NJ,6.0,,Lewis J. Martin
7090,McClellan,George,,M,rep,Democrat,NY,27.0,,George McClellan
7091,McCoy,Walter,Irving,M,rep,Democrat,NJ,9.0,,Walter Irving McCoy
7092,McGuire,Bird,Segle,M,rep,Republican,OK,1.0,,Bird Segle McGuire
7093,Merritt,Edwin,Albert,M,rep,Republican,NY,31.0,,Edwin Albert Merritt
7094,Metz,Herman,August,M,rep,Democrat,NY,10.0,,Herman August Metz
7095,Mitchell,John,Joseph,M,rep,Democrat,MA,13.0,,John Joseph Mitchell
7096,Mulkey,William,Oscar,M,rep,Democrat,AL,3.0,,William Oscar Mulkey
7097,Murdock,Victor,,M,rep,Republican,KS,8.0,,Victor Murdock
7098,Murray,William,Francis,M,rep,Democrat,MA,10.0,,William Francis Murray
